Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending
1970,Master,Married,79419.0,0,0,96,1,4,6,4,2,0,0,0,0,0,0,0,44,1631
1946,PhD,Married,64014.0,2,1,56,7,8,2,5,7,0,0,0,1,0,0,0,68,444
1955,Graduation,Married,76998.0,0,1,85,2,11,8,8,6,0,0,1,0,0,0,0,59,1910
1972,Master,Married,49854.0,1,0,63,5,6,2,5,6,0,0,0,0,0,0,0,42,380
1971,PhD,Married,60585.0,1,1,17,10,7,4,9,5,0,0,0,0,0,0,1,43,736
1950,PhD,Divorced,42873.0,1,1,11,4,6,1,4,8,0,0,0,0,0,0,0,64,269
1988,Graduation,Married,87679.0,0,0,62,1,7,11,10,4,1,0,1,1,0,0,1,26,2524
1978,Graduation,Married,57867.0,1,0,48,7,7,2,9,6,0,0,0,0,0,0,0,36,612
1990,Graduation,Married,35765.0,1,0,86,2,2,0,4,6,0,0,0,0,0,0,0,24,75
1959,Graduation,Married,65492.0,0,0,73,2,4,7,13,2,0,0,0,0,0,0,0,55,1045
1977,Graduation,Divorced,32952.0,1,0,36,1,2,0,3,7,0,0,0,0,0,0,0,37,55
1969,PhD,Married,53374.0,0,1,34,6,4,2,9,9,1,0,0,0,0,0,1,45,1064
1959,Graduation,Married,71706.0,0,1,16,4,9,5,7,5,0,0,0,0,0,0,0,55,1443
1988,Graduation,Married,68487.0,0,0,48,1,9,7,13,4,0,0,0,0,0,0,0,26,1366
1975,Master,Married,53253.0,1,1,61,7,4,3,5,5,0,0,0,0,0,0,0,39,436
1977,Graduation,Married,42014.0,1,0,56,6,7,1,6,8,0,0,0,0,0,0,1,37,436
1973,Master,Married,54108.0,1,1,74,13,8,2,9,8,0,0,0,0,0,0,0,41,747
1955,PhD,Single,49667.0,0,0,35,2,5,10,5,8,1,0,0,0,0,0,1,59,1396
1974,Master,Married,63206.0,0,0,65,1,4,3,6,2,0,0,1,0,0,0,0,40,928
1972,Master,Married,57136.0,1,1,48,9,5,2,10,6,0,0,0,0,0,0,0,42,642
1975,Graduation,Married,46772.0,0,1,88,6,11,8,5,8,1,0,0,0,0,0,0,39,1048
1971,PhD,Married,78931.0,0,0,19,1,2,8,13,1,0,0,0,0,0,0,0,43,943
1958,Graduation,Married,53977.0,0,1,21,5,5,5,12,5,0,0,0,0,0,0,0,56,907
1965,Graduation,Married,73538.0,0,1,92,3,10,4,9,7,0,0,0,0,0,0,0,49,1658
1986,Graduation,Married,79529.0,0,0,1,1,4,8,9,2,0,0,0,0,0,0,0,28,1638
1977,Graduation,Married,20981.0,0,0,14,1,3,1,2,8,0,0,0,0,0,0,1,37,73
1980,Graduation,Single,51766.0,1,0,74,2,4,2,4,5,0,0,0,0,0,0,0,34,275
1962,Graduation,Married,55759.0,0,1,84,5,10,3,8,8,0,0,0,0,0,0,0,52,854
1972,Master,Married,37787.0,1,0,50,1,3,0,3,8,0,0,0,0,0,0,0,42,106
1970,Graduation,Single,27242.0,1,0,2,2,2,0,3,9,0,0,0,0,0,0,1,44,106
1983,PhD,Single,87188.0,0,0,73,1,10,2,6,3,0,0,0,0,0,0,1,31,1923
1971,Graduation,Married,69930.0,0,0,21,1,4,5,12,3,0,0,0,0,0,0,0,43,1662
1976,Graduation,Single,37697.0,1,0,82,1,2,1,3,6,0,0,0,0,0,0,0,38,84
1973,Graduation,Single,3502.0,1,0,56,0,0,0,0,14,0,0,0,0,0,0,0,41,5
1976,Graduation,Married,58597.0,1,1,20,12,7,4,9,7,0,0,0,0,0,0,0,38,733
1948,PhD,Widow,82032.0,0,0,54,0,4,6,7,1,0,0,0,0,0,0,0,66,1234
1958,Graduation,Married,28087.0,1,1,77,3,2,2,2,7,0,0,0,0,0,0,0,56,112
1987,PhD,Single,74004.0,0,0,5,1,4,6,4,3,0,0,1,1,0,0,1,27,1658
1960,Graduation,Married,19740.0,0,1,65,2,1,1,3,5,0,0,0,0,0,0,0,54,55
1975,Graduation,Married,57036.0,0,1,33,4,6,3,13,9,1,0,0,0,0,0,0,39,1513
1958,Graduation,Married,53083.0,1,1,65,6,5,1,5,7,0,1,0,0,0,0,0,56,271
1975,PhD,Married,69283.0,0,1,41,4,7,3,13,5,0,0,0,0,0,0,0,39,904
1988,Graduation,Married,23331.0,1,0,92,2,3,0,3,8,0,0,0,0,0,0,0,26,103
1988,Graduation,Single,23331.0,1,0,97,6,5,1,5,9,0,0,0,0,0,0,0,26,269
1989,Graduation,Single,9255.0,1,0,91,1,1,1,2,8,0,0,0,0,0,0,0,25,22
1959,PhD,Widow,67786.0,0,0,0,1,3,6,6,1,0,0,0,0,0,0,1,55,1156
1971,PhD,Married,71969.0,0,1,59,3,3,4,9,8,0,1,0,0,0,0,0,43,1086
1967,Master,Single,59235.0,1,0,4,3,11,2,12,7,0,0,0,0,0,0,0,47,1128
1989,Graduation,Married,31928.0,1,0,5,2,3,0,4,7,0,0,0,0,0,0,0,25,72
1961,Master,Married,74881.0,1,1,48,4,9,2,12,5,0,0,0,0,0,0,0,53,964
1978,Graduation,Married,65819.0,0,0,99,1,5,4,10,3,0,0,0,0,0,0,0,36,1383
1953,PhD,Single,51411.0,1,2,81,1,0,0,3,5,0,0,0,0,0,0,0,61,18
1964,Graduation,Divorced,51983.0,0,1,95,3,9,2,10,7,0,0,0,0,0,0,0,50,793
1987,Graduation,Married,30390.0,0,0,5,1,2,0,3,6,0,0,0,0,0,0,0,27,80
1963,Graduation,Single,30983.0,0,0,50,1,4,0,3,8,0,0,0,0,0,0,1,51,167
1957,Graduation,Widow,66033.0,0,1,76,2,8,3,7,7,0,0,0,0,0,0,0,57,677
1975,Graduation,Married,37284.0,1,1,46,1,0,0,3,6,0,0,0,0,0,0,0,39,23
1951,Master,Divorced,57530.0,0,1,68,1,1,1,4,1,0,0,0,0,0,0,0,63,92
1965,Graduation,Married,76800.0,0,0,33,1,4,4,7,1,0,0,0,0,0,0,0,49,641
1956,Graduation,Married,63943.0,0,1,50,1,6,4,6,5,0,0,0,0,0,0,0,58,1106
1967,Master,Married,37054.0,1,1,89,2,1,0,3,7,0,0,0,0,0,0,0,47,25
1962,Master,Married,47175.0,1,1,81,7,4,2,4,8,1,0,0,0,0,0,1,52,240
1976,Graduation,Divorced,31859.0,1,0,77,1,1,0,2,7,0,0,0,0,0,0,0,38,20
1961,Graduation,Divorced,27215.0,2,1,50,4,2,1,4,6,0,0,0,0,0,0,0,53,102
1976,PhD,Divorced,70179.0,0,1,10,3,7,3,13,5,0,0,0,0,0,0,0,38,1034
1988,Graduation,Married,24645.0,1,0,16,1,1,0,2,8,0,0,0,0,0,0,0,26,17
1954,Graduation,Divorced,79865.0,0,1,12,1,5,10,5,1,0,0,0,0,0,0,0,60,792
1985,Graduation,Married,44322.0,1,0,30,2,3,0,3,8,0,0,0,0,0,0,0,29,92
1952,Graduation,Single,47958.0,0,1,8,2,6,3,5,5,0,0,0,0,0,0,0,62,407
1964,Master,Single,63972.0,0,1,93,4,5,4,10,4,0,1,0,0,0,0,0,50,1269
1954,Graduation,Married,75315.0,0,1,14,2,5,4,12,2,0,0,0,0,0,0,0,60,841
1950,PhD,Married,55517.0,1,1,53,5,11,1,6,9,0,0,0,0,0,0,1,64,633
1957,PhD,Married,75283.0,1,2,26,11,6,3,5,4,0,0,0,0,0,0,0,57,1019
1986,Master,Married,27161.0,1,0,41,1,1,0,3,7,0,0,0,0,0,0,0,28,52
1960,PhD,Married,38201.0,0,1,19,4,5,1,5,8,0,0,0,0,0,0,0,54,268
1982,Graduation,Married,45203.0,2,0,4,1,3,1,3,6,0,0,0,0,0,0,1,32,147
1947,PhD,Married,81574.0,0,0,89,1,4,5,8,1,0,1,1,0,0,0,0,67,1798
1976,Master,Single,60482.0,0,1,81,1,7,2,7,7,0,0,0,0,0,0,0,38,507
1956,Graduation,Married,34633.0,2,1,31,1,1,0,2,6,0,0,0,0,0,0,0,58,15
1947,Master,Married,78093.0,0,0,53,1,4,7,5,1,0,0,0,0,0,0,0,67,1105
1950,Graduation,Divorced,82460.0,0,0,78,1,5,3,6,1,0,0,0,0,0,0,0,64,974
1966,Master,Married,45903.0,0,1,80,2,2,1,3,4,0,0,0,0,0,0,0,48,66
1952,Master,Married,40442.0,1,1,52,4,3,1,4,7,0,0,0,0,0,0,1,62,169
1965,Graduation,Married,61482.0,0,0,39,1,3,2,6,2,0,0,0,0,0,0,0,49,299
1980,Graduation,Married,34968.0,1,0,11,7,3,2,5,7,0,0,0,0,0,0,0,34,221
1987,Graduation,Married,75794.0,0,0,33,1,7,5,12,3,0,0,0,1,0,0,0,27,1682
1955,Graduation,Married,74268.0,0,0,83,1,4,3,5,2,0,0,0,0,0,0,0,59,892
1988,Basic,Married,13724.0,1,0,43,1,2,0,2,9,1,0,0,0,0,0,0,26,58
1967,PhD,Single,52569.0,0,1,54,1,2,0,4,3,0,0,0,0,0,0,0,47,95
1973,PhD,Single,48432.0,0,1,3,5,7,1,6,8,0,0,0,0,0,0,1,41,424
1984,Graduation,Single,36108.0,1,0,68,3,7,1,4,9,1,0,0,0,0,0,0,30,339
1971,Graduation,Married,76445.0,1,0,2,1,2,5,13,6,0,0,0,0,0,0,0,43,1410
1975,PhD,Married,36663.0,1,0,40,1,1,1,3,2,0,0,0,0,0,0,0,39,35
1965,Master,Married,53843.0,0,1,64,4,8,5,3,7,0,0,0,0,0,0,0,49,562
1956,Master,Married,90226.0,0,0,26,1,4,7,12,2,0,0,0,1,0,0,0,58,2352
1955,Master,Divorced,70638.0,0,0,69,1,4,5,10,3,0,1,0,0,0,0,0,59,1334
1960,Graduation,Married,44512.0,1,1,57,2,1,0,3,4,0,0,0,0,0,0,0,54,32
1961,Graduation,Married,27116.0,1,1,78,2,2,0,3,7,0,0,0,0,0,0,0,53,41
1963,PhD,Married,54072.0,1,1,71,1,2,0,2,8,0,0,0,0,0,0,0,51,39
1977,Graduation,Married,71855.0,0,1,59,4,5,5,11,3,0,0,0,0,0,0,0,37,1141
1990,Graduation,Single,51250.0,1,0,28,5,10,5,4,9,1,0,0,0,0,0,0,24,710
1973,Master,Married,60432.0,0,1,61,5,7,2,5,6,0,0,0,0,0,0,0,41,401
1978,Graduation,Married,12393.0,0,0,38,1,2,0,3,9,0,0,0,0,0,0,0,36,57
1990,Graduation,Single,64509.0,0,0,19,1,6,3,9,4,1,0,0,0,0,0,1,24,1722
1975,Graduation,Single,33955.0,1,0,92,4,5,1,5,8,0,0,0,0,0,0,0,39,270
1984,Graduation,Married,55434.0,1,0,21,3,5,3,13,4,0,0,0,0,0,0,0,30,882
1983,Graduation,Married,28359.0,1,0,35,1,1,0,2,7,0,0,0,0,0,0,0,31,16
1987,Graduation,Single,57100.0,1,0,9,2,3,2,7,3,0,0,0,0,0,0,0,27,311
1956,Master,Married,52973.0,0,1,92,7,9,6,9,8,0,0,0,0,0,0,0,58,1152
1965,PhD,Married,51717.0,0,1,55,1,3,0,4,7,0,1,0,0,0,0,0,49,122
1971,Graduation,Married,18793.0,1,0,14,3,2,0,4,8,0,0,0,0,0,0,0,43,77
1959,Graduation,Single,50664.0,1,1,64,9,8,1,6,9,0,0,0,0,0,0,0,55,561
1963,Graduation,Married,54414.0,1,1,49,4,3,1,5,4,0,0,0,0,0,0,0,51,211
1952,PhD,Married,54549.0,0,1,8,2,5,1,4,7,0,0,0,0,0,0,0,62,233
1971,PhD,Widow,47111.0,0,1,35,6,3,2,10,9,0,0,0,0,0,0,0,43,1092
1963,PhD,Divorced,41003.0,0,0,11,1,6,2,8,6,0,0,0,0,0,0,0,51,601
1982,Graduation,Married,19444.0,1,0,8,3,4,1,2,7,0,0,0,0,0,0,1,32,54
1976,Graduation,Married,36301.0,1,0,53,1,3,0,3,7,0,0,0,0,0,0,0,38,78
1969,PhD,Married,42731.0,1,0,64,3,4,1,5,5,0,0,0,0,0,0,0,45,244
1959,PhD,Married,52854.0,1,1,43,2,2,1,4,5,0,0,0,0,0,0,0,55,116
1978,Graduation,Married,22775.0,1,0,40,1,1,0,2,8,0,0,0,0,0,0,0,36,15
1955,PhD,Married,59821.0,0,1,11,6,11,2,7,8,0,0,0,0,0,0,0,59,734
1954,Graduation,Divorced,50002.0,0,1,21,2,8,2,7,7,0,0,0,0,0,0,0,60,638
1945,Graduation,Married,69755.0,0,0,23,1,3,6,12,1,0,0,0,0,0,0,0,69,894
1969,Graduation,Married,44078.0,1,1,17,2,2,0,3,5,0,0,0,0,0,0,0,45,41
1976,Master,Married,30560.0,1,0,6,1,1,0,3,7,0,0,0,0,0,0,0,38,31
1969,Master,Married,35924.0,1,1,56,1,1,0,3,5,0,0,0,0,0,0,0,45,34
1964,PhD,Divorced,64140.0,0,2,71,5,2,5,6,5,1,0,1,0,1,0,1,50,1750
1981,Graduation,Married,56386.0,1,1,51,8,9,1,7,9,0,0,0,0,0,0,0,33,612
1981,Graduation,Married,75774.0,1,0,27,1,7,5,8,4,0,0,0,0,0,0,0,33,823
1960,Master,Divorced,39228.0,0,0,1,1,0,0,3,4,0,0,0,0,0,0,0,54,20
1974,Master,Married,58494.0,0,1,56,2,6,2,6,6,0,0,0,0,0,0,0,40,396
1981,Graduation,Single,58684.0,0,0,71,1,5,3,12,2,0,1,0,0,0,0,0,33,813
1967,Graduation,Divorced,57136.0,0,0,18,1,7,5,7,6,0,0,0,0,0,0,1,47,1179
1950,PhD,Widow,56551.0,1,1,48,3,2,1,4,4,0,0,0,0,0,0,0,64,138
1982,Graduation,Married,22448.0,1,0,86,3,2,1,3,3,0,0,0,0,0,0,0,32,55
1961,Graduation,Single,82014.0,0,0,48,1,3,6,12,6,0,0,0,0,0,0,1,53,1511
1963,Graduation,Widow,34213.0,1,1,2,3,3,1,2,9,0,0,0,0,0,0,1,51,117
1977,Graduation,Married,157146.0,0,0,13,0,0,28,0,1,0,0,0,0,0,0,0,37,1730
1947,PhD,Widow,25358.0,0,1,57,2,1,0,3,6,0,0,0,0,0,0,0,67,32
1978,Master,Single,35544.0,1,0,77,1,2,0,3,7,0,0,0,0,0,0,0,36,67
1954,Master,Married,36634.0,0,1,0,3,5,2,5,7,0,0,0,0,0,0,0,60,335
1954,PhD,Married,62670.0,0,1,57,1,5,3,13,3,0,0,0,0,0,0,0,60,825
1972,Graduation,Married,50334.0,0,1,24,6,7,4,6,6,0,0,0,0,0,0,0,42,694
1981,Graduation,Single,72066.0,0,0,55,1,4,6,6,2,0,0,1,1,0,0,1,33,1792
1958,PhD,Single,50729.0,1,1,62,9,6,2,7,6,0,0,0,0,0,0,0,56,496
1968,Graduation,Married,34916.0,2,0,89,4,5,1,3,9,0,0,0,0,0,0,0,46,231
1976,Graduation,Divorced,64892.0,0,1,77,2,6,4,12,4,0,0,0,0,0,0,0,38,902
1966,Graduation,Single,43602.0,1,1,45,3,3,1,2,6,0,0,0,0,0,0,0,48,68
1985,Graduation,Single,41473.0,1,0,80,1,2,0,3,7,0,0,0,0,0,0,0,29,76
1967,PhD,Married,63246.0,0,2,60,1,6,3,12,4,0,0,0,0,0,0,0,47,772
1959,PhD,Married,36732.0,1,1,71,3,1,1,4,2,0,0,0,0,0,0,0,55,47
1985,PhD,Single,37929.0,0,0,49,2,4,2,5,7,0,1,0,1,0,0,1,29,265
1951,Graduation,Married,86610.0,0,0,66,1,5,6,6,2,0,0,0,0,0,0,0,63,1603
1986,Master,Married,80141.0,0,0,20,1,7,4,10,6,0,0,1,0,0,0,1,28,2091
1970,Graduation,Married,69016.0,0,1,61,4,8,9,13,5,0,0,0,0,0,0,0,44,1533
1991,Graduation,Married,20193.0,0,0,18,1,1,1,4,4,0,0,0,0,0,0,0,23,82
1975,Graduation,Married,27573.0,1,0,45,4,5,1,4,8,0,0,0,0,0,0,0,39,244
1979,Basic,Single,15862.0,1,0,26,1,1,0,3,8,0,0,0,0,0,0,0,35,36
1976,PhD,Married,49544.0,1,0,0,2,5,1,8,7,0,0,0,0,0,0,0,38,404
1980,Graduation,Married,33228.0,1,0,28,1,2,0,3,7,0,0,0,0,0,0,0,34,71
1978,Graduation,Married,70440.0,0,0,49,1,5,10,7,3,0,0,0,1,0,0,0,36,1572
1971,Graduation,Married,38232.0,1,1,84,4,3,1,3,5,0,0,0,0,0,0,0,43,122
1955,PhD,Married,22554.0,1,1,38,4,2,0,4,5,0,0,0,0,0,0,0,59,41
1983,PhD,Married,23536.0,1,0,53,1,0,0,3,3,0,0,0,0,0,0,0,31,10
1952,Graduation,Married,49413.0,0,1,88,2,4,2,5,5,0,0,0,0,0,0,0,62,304
1969,Graduation,Married,42231.0,1,1,99,1,1,0,3,5,0,0,0,0,0,0,0,45,37
1980,Master,Divorced,78789.0,0,0,12,1,4,6,5,2,0,0,0,0,0,0,1,34,1754
1968,Graduation,Married,56534.0,0,1,35,4,10,4,7,8,0,1,0,0,1,0,1,46,815
1971,Graduation,Single,58350.0,0,1,5,4,8,3,12,6,0,0,0,0,0,0,0,43,1001
1951,Graduation,Single,49090.0,0,1,45,3,7,2,9,7,0,0,0,0,0,0,0,63,688
1987,Master,Divorced,61787.0,0,0,71,1,8,4,6,5,0,0,0,0,0,0,0,27,1319
1985,PhD,Married,18169.0,1,0,40,1,1,0,2,8,0,0,0,0,0,0,0,29,21
1981,Graduation,Single,24336.0,1,0,82,1,1,0,2,7,0,0,0,0,0,0,0,33,31
1990,Graduation,Married,18222.0,0,0,70,1,2,0,3,8,0,0,0,0,0,0,0,24,67
1952,Graduation,Divorced,62335.0,0,1,87,2,3,3,13,2,0,0,0,0,0,0,0,62,708
1971,Graduation,Married,42033.0,1,1,95,1,1,0,2,7,0,0,0,0,0,0,0,43,25
1983,PhD,Married,86580.0,0,0,72,0,4,2,5,1,0,0,1,0,0,0,0,31,746
1957,PhD,Divorced,41437.0,1,1,5,1,1,0,3,7,0,0,0,0,0,0,0,57,32
1951,Master,Widow,73705.0,0,2,86,2,9,6,8,5,0,0,0,0,0,0,0,63,1695
1976,Graduation,Married,61064.0,0,1,80,5,8,4,11,6,0,0,0,0,0,0,0,38,1080
1989,Graduation,Single,18358.0,1,0,49,3,3,0,4,7,0,0,0,0,0,0,0,25,57
1973,PhD,Married,55012.0,0,1,85,6,8,2,9,5,0,0,0,0,0,0,0,41,660
1973,Basic,Married,9722.0,1,0,7,4,3,1,3,8,0,0,0,0,0,0,1,41,103
1984,PhD,Married,38175.0,1,0,6,3,3,1,4,7,0,0,0,0,0,0,0,30,153
1956,Master,Married,58656.0,0,1,25,4,7,8,13,6,0,0,1,0,0,0,0,58,1220
1965,Graduation,Married,52117.0,0,1,55,2,5,2,4,7,0,0,0,0,0,0,0,49,279
1978,Graduation,Married,64813.0,1,0,81,1,7,2,10,5,0,0,0,0,0,0,0,36,745
1973,PhD,Married,54222.0,0,1,98,1,3,3,5,3,0,0,0,0,0,0,0,41,264
1986,Graduation,Married,83512.0,0,0,31,1,4,7,10,1,1,0,1,1,1,0,1,28,2157
1959,Master,Married,77520.0,0,1,30,1,8,7,7,4,1,0,1,1,0,0,1,55,1526
1978,Graduation,Married,41154.0,0,1,98,1,1,0,4,5,0,0,0,0,0,0,0,36,69
1966,Graduation,Married,80398.0,0,0,92,1,5,8,12,3,0,0,1,0,0,0,0,48,1597
1992,Basic,Single,18746.0,1,0,41,2,3,0,3,6,0,0,0,0,0,0,0,22,64
1956,Graduation,Single,60230.0,0,1,78,2,6,3,6,5,0,0,0,0,0,0,0,58,1067
1977,Graduation,Married,22108.0,1,1,46,2,2,0,3,7,0,0,0,0,0,0,0,37,31
1974,Graduation,Married,44392.0,1,1,71,5,4,1,4,7,0,0,0,0,0,0,0,40,211
1976,PhD,Married,55424.0,0,1,6,4,7,5,9,6,1,0,0,0,0,0,1,38,877
1979,Graduation,Married,17688.0,1,0,82,1,1,0,2,8,0,0,0,0,0,1,0,35,11
1983,PhD,Married,92491.0,0,0,71,1,7,5,12,3,0,1,1,1,0,0,1,31,2034
1991,Graduation,Single,90273.0,0,0,32,1,5,6,7,2,0,1,1,1,0,0,1,23,1991
1962,PhD,Widow,82571.0,0,0,28,0,6,5,13,2,0,0,1,0,0,0,0,52,1686
1982,PhD,Single,38513.0,1,0,20,5,6,1,5,8,0,0,0,0,0,0,1,32,324
1979,Master,Single,16653.0,1,0,10,3,2,1,3,6,0,0,0,0,0,0,1,35,69
1955,Graduation,Married,42586.0,1,1,7,5,4,1,6,8,0,0,0,0,0,0,1,59,252
1965,Basic,Single,23529.0,0,1,67,1,1,1,2,6,0,0,0,0,0,0,0,49,54
1951,Graduation,Married,71107.0,0,1,61,2,7,6,13,4,0,0,0,0,0,0,0,63,1327
1964,PhD,Married,46910.0,1,1,36,2,2,0,3,6,0,0,0,0,0,0,0,50,68
1955,Graduation,Divorced,37244.0,1,1,90,1,1,1,2,7,1,0,0,0,0,0,0,59,55
1966,Graduation,Married,82427.0,0,0,35,1,3,5,12,1,0,0,1,0,0,0,0,48,1456
1958,Graduation,Single,75342.0,0,1,38,1,5,2,10,4,0,0,0,0,0,0,0,56,563
1954,Graduation,Divorced,70044.0,0,1,46,4,7,10,5,5,0,0,0,0,0,0,0,60,1504
1963,Graduation,Married,77437.0,0,0,70,1,4,5,13,1,0,0,1,0,0,0,0,51,1125
1959,Graduation,Married,54984.0,0,1,51,4,6,1,6,7,0,0,0,1,0,0,0,55,358
1971,PhD,Married,42403.0,1,0,18,1,1,0,3,8,0,0,0,0,0,0,0,43,42
1964,Graduation,Married,55761.0,0,1,97,2,4,1,3,6,0,1,0,0,0,0,0,50,184
1983,Graduation,Married,37292.0,1,0,32,5,6,3,5,8,0,0,0,0,0,0,0,31,460
1945,PhD,Single,45576.0,0,0,9,1,3,1,3,8,0,0,0,0,0,0,1,69,145
1947,Graduation,Married,70321.0,0,0,6,1,6,5,13,4,0,0,0,0,0,0,1,67,1376
1969,PhD,Divorced,58086.0,0,1,80,2,11,3,7,8,0,0,0,0,0,0,0,45,792
1952,Graduation,Married,81795.0,0,0,74,1,4,11,7,2,0,0,0,0,0,0,0,62,1382
1947,Basic,Married,28389.0,0,0,49,1,1,0,2,7,0,0,0,0,0,0,0,67,28
1969,Graduation,Divorced,69901.0,0,1,95,3,7,3,10,5,0,0,0,0,0,0,0,45,882
1949,PhD,Married,80360.0,0,0,56,2,4,4,5,2,0,1,1,1,0,0,0,65,2231
1980,Graduation,Single,31859.0,1,0,3,1,1,0,3,7,0,0,0,0,0,0,0,34,48
1949,PhD,Widow,51569.0,0,1,39,4,7,1,7,8,0,1,0,0,0,0,1,65,467
1979,Basic,Single,16014.0,1,1,42,4,1,1,4,3,0,0,0,0,0,0,0,35,38
1968,Graduation,Married,41120.0,1,1,80,3,2,1,3,6,0,0,0,0,0,0,0,46,81
1971,Master,Single,39763.0,1,0,9,2,5,1,2,9,0,0,0,0,0,0,1,43,167
1955,PhD,Married,38725.0,1,1,52,2,1,0,4,4,0,0,0,0,0,0,0,59,45
1972,Graduation,Married,77981.0,1,0,78,3,7,4,7,5,0,0,0,0,0,0,0,42,664
1964,Graduation,Married,62905.0,0,1,68,3,7,2,8,4,0,0,0,0,0,0,0,50,622
1979,Graduation,Divorced,13533.0,1,0,45,2,2,0,3,7,0,0,0,0,0,0,0,35,48
1975,Graduation,Married,59481.0,0,1,47,2,3,3,8,2,0,0,0,0,0,0,0,39,461
1977,Graduation,Married,72117.0,0,1,34,1,9,7,9,5,0,0,0,0,0,0,0,37,1073
1986,Graduation,Married,21955.0,1,0,81,2,2,1,3,6,0,0,0,0,0,0,0,28,55
1956,Graduation,Married,67131.0,0,1,72,3,9,2,12,6,0,0,0,0,0,0,0,58,976
1980,PhD,Single,36802.0,1,0,23,1,1,0,3,5,0,0,0,0,0,0,0,34,20
1975,Master,Married,47808.0,0,1,30,2,3,2,3,7,1,0,0,0,0,0,0,39,224
1974,PhD,Divorced,25509.0,1,0,15,3,3,0,3,9,0,0,0,0,0,0,1,40,101
1952,PhD,Married,85431.0,0,0,54,1,2,7,7,0,0,0,0,0,0,0,0,62,1165
1967,Graduation,Married,42664.0,0,1,44,1,1,0,3,6,0,0,0,0,0,0,0,47,24
1977,PhD,Married,28973.0,0,0,59,2,5,1,5,8,0,0,0,0,0,0,0,37,269
1973,PhD,Married,39435.0,1,0,16,1,3,1,2,7,0,0,0,0,0,0,0,41,102
1984,Graduation,Married,65370.0,0,0,1,1,2,3,13,1,0,0,0,0,0,0,0,30,461
1979,Basic,Single,20194.0,1,0,64,2,2,0,3,6,0,0,0,0,0,0,0,35,47
1976,PhD,Single,42473.0,1,1,72,3,2,1,4,5,0,0,0,0,0,0,0,38,144
1968,Graduation,Married,64590.0,0,0,98,1,9,4,10,6,0,0,0,0,0,0,0,46,1338
1959,Graduation,Married,71232.0,0,1,91,2,11,2,10,7,0,0,0,0,0,0,0,55,917
1971,Graduation,Married,34600.0,1,1,8,5,5,2,5,8,0,0,0,0,0,0,1,43,318
1967,Graduation,Single,46904.0,1,1,20,4,5,1,4,8,0,0,0,0,0,0,0,47,253
1973,Graduation,Married,49094.0,0,1,6,5,6,3,6,6,0,0,0,0,0,0,0,41,502
1983,Graduation,Married,36075.0,1,0,54,1,2,0,4,6,0,0,0,0,0,0,0,31,119
1979,Graduation,Married,60839.0,1,1,72,13,2,2,12,8,0,0,0,0,0,0,0,35,1250
1962,Graduation,Married,82122.0,0,0,89,1,3,9,13,1,0,0,1,0,0,0,0,52,1382
1952,Graduation,Married,34074.0,1,1,69,5,3,3,3,6,1,0,0,0,0,0,0,62,255
1960,Master,Married,28520.0,1,1,55,1,1,1,2,6,0,0,0,0,0,0,0,54,43
1955,Graduation,Single,62535.0,0,1,13,1,3,2,8,3,0,0,0,0,0,0,0,59,398
1977,Master,Single,36273.0,1,0,80,2,3,0,3,6,0,0,0,0,0,0,0,37,76
1964,Graduation,Married,63404.0,0,2,97,2,6,3,4,4,0,0,0,1,0,0,0,50,902
1976,Graduation,Married,78416.0,0,1,99,2,7,7,10,3,0,0,0,0,0,0,0,38,1179
1974,Graduation,Married,75702.0,0,1,87,1,10,5,13,6,0,0,1,0,0,0,0,40,1921
1951,Master,Married,59385.0,1,1,85,2,3,1,4,5,0,0,0,0,0,0,0,63,185
1951,Graduation,Married,44689.0,1,1,82,2,1,1,2,7,1,0,0,0,0,0,0,63,34
1966,PhD,Single,7144.0,0,2,92,0,23,1,1,0,0,0,0,0,0,0,0,48,416
1956,Graduation,Married,90369.0,0,0,2,1,4,6,6,1,0,0,0,0,0,0,1,58,1588
1974,PhD,Single,63159.0,0,0,74,1,3,5,8,3,1,0,0,0,0,0,0,40,1797
1963,PhD,Single,46757.0,0,1,71,6,4,4,7,9,0,0,0,0,0,0,0,51,1143
1969,Master,Married,79734.0,0,0,72,1,4,3,6,1,0,0,0,1,0,0,0,45,914
1992,Graduation,Married,63207.0,0,0,68,1,2,3,6,7,0,0,0,1,0,0,0,22,1502
1954,Graduation,Divorced,72071.0,0,1,4,3,5,4,8,2,0,0,0,0,0,0,0,60,1338
1983,PhD,Married,21840.0,1,0,80,1,1,0,3,9,0,0,0,0,0,0,0,31,27
1982,Graduation,Married,58582.0,0,1,15,2,9,2,9,5,0,1,0,0,0,0,0,32,763
1951,Graduation,Single,72282.0,0,0,70,1,5,7,9,7,0,0,0,0,0,0,1,63,1331
1956,Graduation,Married,50387.0,0,2,91,3,6,2,8,5,0,0,0,0,0,0,0,58,525
1961,PhD,Married,32583.0,1,1,10,1,1,0,2,7,0,0,0,0,0,0,0,53,9
1962,Graduation,Married,62568.0,0,1,99,3,5,3,5,4,0,0,0,1,0,0,0,52,953
